item:,0.231.131.143,freq:,131664391,true,131657640,error,6751
item:,1.111.161.22,freq:,6461541,true,6457805,error,3736
item:,1.116.12.129,freq:,4823698,true,4811248,error,12450
item:,1.173.54.113,freq:,263477422,true,263469188,error,8234
item:,100.5.248.154,freq:,7965658,true,7945476,error,20182
item:,100.62.241.177,freq:,4506619,true,4496534,error,10085
item:,100.9.242.80,freq:,28740472,true,28734283,error,6189
item:,101.118.145.28,freq:,6891381,true,6874839,error,16542
item:,101.247.248.232,freq:,5136259,true,5131951,error,4308
item:,101.79.92.129,freq:,3786556,true,3774064,error,12492
item:,102.131.210.179,freq:,24013044,true,24005411,error,7633
item:,102.132.204.35,freq:,3549803,true,3533774,error,16029
item:,102.177.41.9,freq:,3789942,true,3780517,error,9425
item:,102.37.83.210,freq:,9578644,true,9575184,error,3460
item:,102.48.160.56,freq:,4341841,true,4330883,error,10958
item:,102.89.167.88,freq:,35278803,true,35265304,error,13499
item:,103.190.223.157,freq:,15859739,true,15849781,error,9958
item:,103.241.233.178,freq:,17946281,true,17942878,error,3403
item:,104.181.149.136,freq:,34820405,true,34812955,error,7450
item:,104.31.136.42,freq:,4603209,true,4597630,error,5579
item:,105.133.226.83,freq:,5678572,true,5671498,error,7074
item:,106.69.214.120,freq:,6325533,true,6315812,error,9721
item:,107.215.97.31,freq:,15612268,true,15601581,error,10687
item:,108.218.233.54,freq:,161298269,true,161289733,error,8536
item:,109.166.108.73,freq:,44002138,true,43989678,error,12460
item:,109.235.133.54,freq:,6917510,true,6906534,error,10976
item:,109.242.128.73,freq:,50371720,true,50360797,error,10923
item:,109.87.29.88,freq:,5836827,true,5829398,error,7429
item:,11.111.49.48,freq:,7997245,true,7989212,error,8033
item:,11.148.224.39,freq:,5653157,true,5647500,error,5657
item:,11.171.246.2,freq:,3622249,true,3616692,error,5557
item:,11.199.74.89,freq:,17972271,true,17969130,error,3141
item:,11.224.109.231,freq:,5258613,true,5250432,error,8181
item:,11.38.195.10,freq:,26632590,true,26629568,error,3022
item:,111.170.2.253,freq:,5662581,true,5656823,error,5758
item:,113.102.153.174,freq:,32788249,true,32787100,error,1149
item:,113.236.111.12,freq:,5784835,true,5777518,error,7317
item:,113.45.29.218,freq:,22868802,true,22867259,error,1543
item:,113.48.202.225,freq:,7100329,true,7095278,error,5051
item:,113.50.39.158,freq:,6097384,true,6091210,error,6174
item:,114.12.138.204,freq:,25837588,true,25836902,error,686
item:,114.157.180.31,freq:,9614492,true,9586456,error,28036
item:,114.160.248.200,freq:,7375083,true,7368395,error,6688
item:,115.41.221.12,freq:,11125491,true,11112869,error,12622
item:,116.57.22.5,freq:,40831330,true,40823402,error,7928
item:,118.201.136.67,freq:,10143863,true,10139834,error,4029
item:,118.220.216.255,freq:,49818736,true,49804261,error,14475
item:,118.229.4.111,freq:,5999726,true,5973627,error,26099
item:,118.235.228.222,freq:,11960295,true,11955993,error,4302
item:,118.246.160.161,freq:,5544769,true,5527706,error,17063
item:,121.164.114.125,freq:,10897805,true,10886968,error,10837
item:,121.223.205.52,freq:,35784671,true,35775329,error,9342
item:,121.224.108.145,freq:,30003679,true,29988163,error,15516
item:,123.113.15.205,freq:,4243015,true,4222105,error,20910
item:,123.55.82.84,freq:,23302731,true,23287066,error,15665
item:,123.65.82.224,freq:,30791028,true,30784038,error,6990
item:,124.181.96.6,freq:,62305709,true,62301691,error,4018
item:,125.0.114.87,freq:,16242845,true,16237635,error,5210
item:,125.119.241.222,freq:,63272486,true,63261881,error,10605
item:,125.232.184.214,freq:,25355420,true,25350381,error,5039
item:,126.157.85.77,freq:,7913429,true,7907373,error,6056
item:,127.103.175.127,freq:,3779491,true,3770684,error,8807
item:,127.135.160.64,freq:,6353673,true,6348699,error,4974
item:,128.161.148.96,freq:,44152905,true,44138735,error,14170
item:,128.238.243.185,freq:,5637382,true,5630609,error,6773
item:,128.72.94.202,freq:,5379963,true,5377086,error,2877
item:,129.110.79.155,freq:,27321152,true,27313554,error,7598
item:,129.13.238.196,freq:,17153597,true,17143921,error,9676
item:,13.1.208.179,freq:,97298328,true,97294700,error,3628
item:,13.162.123.99,freq:,45600593,true,45589634,error,10959
item:,13.165.39.248,freq:,3994924,true,3985477,error,9447
item:,13.19.244.194,freq:,59827994,true,59822269,error,5725
item:,13.199.134.3,freq:,18828163,true,18823334,error,4829
item:,13.203.237.215,freq:,6317641,true,6307673,error,9968
item:,13.241.167.50,freq:,30208686,true,30202255,error,6431
item:,130.1.174.78,freq:,17314734,true,17300394,error,14340
