item:,1529710917,freq:,3518972
item:,1387040944,freq:,3520698
item:,1295084287,freq:,3524395
item:,1879513491,freq:,3527475
item:,3810209705,freq:,3532141
item:,717932914,freq:,3534184
item:,3493673858,freq:,3563574
item:,1054899706,freq:,3583959
item:,1699699841,freq:,3593746
item:,674100266,freq:,3601551
item:,687459000,freq:,3616396
item:,687240926,freq:,3631544
item:,3799915492,freq:,3639168
item:,1853995684,freq:,3645320
item:,2679393510,freq:,3655254
item:,786952871,freq:,3656136
item:,2181861839,freq:,3663305
item:,2814962748,freq:,3684285
item:,3277024247,freq:,3699861
item:,686774847,freq:,3717265
item:,3789635309,freq:,3728984
item:,2627639941,freq:,3730619
item:,492975826,freq:,3743229
item:,1451191923,freq:,3749448
item:,543619991,freq:,3754131
item:,3322370727,freq:,3774143
item:,1754759108,freq:,3779210
item:,197711866,freq:,3780600
item:,2112403670,freq:,3817681
item:,4157101201,freq:,3822890
item:,3092167933,freq:,3830880
item:,58744045,freq:,3849516
item:,2161915739,freq:,3876409
item:,1092891183,freq:,3900925
item:,1192456363,freq:,3901803
item:,4163594767,freq:,3915690
item:,1499804188,freq:,3932445
item:,2638516672,freq:,3954442
item:,2184024212,freq:,3965863
item:,3639017163,freq:,3987379
item:,685081974,freq:,3990417
item:,888772887,freq:,4000718
item:,101787382,freq:,4001300
item:,99525020,freq:,4006800
item:,1252550304,freq:,4006800
item:,3563029715,freq:,4016993
item:,2761118579,freq:,4017389
item:,1262079172,freq:,4033800
item:,3993542003,freq:,4044239
item:,4125779789,freq:,4082615
item:,3921615196,freq:,4083778
item:,1580922398,freq:,4100053
item:,1258307095,freq:,4120272
item:,2831761886,freq:,4125676
item:,2802732508,freq:,4137371
item:,683138003,freq:,4137598
item:,59599687,freq:,4143897
item:,55856308,freq:,4150068
item:,829697466,freq:,4154201
item:,515040633,freq:,4193385
item:,1745733596,freq:,4215179
item:,2318002798,freq:,4215354
item:,2682985616,freq:,4219437
item:,662850333,freq:,4222046
item:,3409108068,freq:,4233227
item:,1660201209,freq:,4235259
item:,1590158780,freq:,4251053
item:,2966476351,freq:,4272023
item:,1331555930,freq:,4272026
item:,886341078,freq:,4276008
item:,276981394,freq:,4277944
item:,259392638,freq:,4289443
item:,62600531,freq:,4289868
item:,2323051604,freq:,4291393
item:,460956991,freq:,4300851
